po_id,supplier_id,product_id,order_date,date_id,quantity_ordered,standard_unit_price,actual_unit_price,order_type,delivery_date,po_status
PO-2024-1155,SUP-010,PRD-009,2024-05-27,2024-05-27,436,155.0,158.39,Regular,2024-06-03,Completed
PO-2024-1156,SUP-009,PRD-025,2024-02-03,2024-02-03,381,28.0,27.94,Regular,2024-02-18,Completed
PO-2024-1157,SUP-004,PRD-015,2024-04-13,2024-04-13,302,155.0,157.88,Regular,2024-04-24,Completed
PO-2024-1158,SUP-008,PRD-016,2024-06-15,2024-06-15,368,90.0,99.77,Regular,2024-07-14,Completed
PO-2024-1159,SUP-008,PRD-013,2024-04-28,2024-04-28,331,75.0,81.99,Regular,2024-05-22,Completed
PO-2024-1160,SUP-005,PRD-030,2024-07-01,2024-07-01,293,185.0,187.98,Regular,2024-07-06,Completed
PO-2024-1161,SUP-003,PRD-019,2024-03-30,2024-03-30,438,80.0,93.0,Regular,2024-04-22,Completed
PO-2024-1162,SUP-015,PRD-027,2024-10-24,2024-10-24,154,55.0,55.98,Regular,2024-11-23,Cancelled
PO-2024-1163,SUP-003,PRD-025,2024-02-01,2024-02-01,326,28.0,36.55,Emergency,2024-02-26,Completed
PO-2024-1164,SUP-010,PRD-003,2024-01-17,2024-01-17,433,95.0,95.86,Regular,2024-01-26,Completed
PO-2024-1165,SUP-005,PRD-021,2024-11-24,2024-11-24,440,35.0,35.93,Regular,2024-11-29,Completed
PO-2024-1166,SUP-009,PRD-007,2024-09-10,2024-09-10,466,135.0,134.94,Regular,2024-09-22,Completed
PO-2024-1167,SUP-011,PRD-020,2024-03-13,2024-03-13,263,95.0,109.32,Regular,2024-04-12,Completed
PO-2024-1168,SUP-010,PRD-008,2024-03-11,2024-03-11,263,210.0,210.35,Regular,2024-03-14,Completed
PO-2024-1169,SUP-013,PRD-004,2024-12-08,2024-12-08,78,65.0,65.42,Regular,2024-12-24,Completed
PO-2024-1170,SUP-010,PRD-017,2024-12-18,2024-12-18,219,105.0,104.93,Regular,2024-12-21,Pending
PO-2024-1171,SUP-009,PRD-004,2024-06-21,2024-06-21,170,65.0,67.07,Regular,2024-07-01,Completed
PO-2024-1172,SUP-011,PRD-011,2024-05-21,2024-05-21,385,85.0,110.3,Rush,2024-06-23,Completed
PO-2024-1173,SUP-010,PRD-016,2024-11-01,2024-11-01,353,90.0,90.53,Regular,2024-11-04,Completed
PO-2024-1174,SUP-015,PRD-026,2024-03-20,2024-03-20,219,38.0,37.3,Regular,2024-04-16,Completed
PO-2024-1175,SUP-004,PRD-015,2024-03-11,2024-03-11,74,155.0,156.38,Regular,2024-03-23,Completed
PO-2024-1176,SUP-009,PRD-001,2024-05-29,2024-05-29,51,45.0,44.79,Regular,2024-06-10,Completed
PO-2024-1177,SUP-007,PRD-027,2024-11-07,2024-11-07,193,55.0,54.56,Regular,2024-11-11,Pending
PO-2024-1178,SUP-002,PRD-011,2024-02-06,2024-02-06,111,85.0,84.52,Regular,2024-02-18,Pending
PO-2024-1179,SUP-014,PRD-025,2024-06-24,2024-06-24,82,28.0,27.65,Regular,2024-07-03,Completed
PO-2024-1180,SUP-006,PRD-010,2024-10-31,2024-10-31,232,130.0,134.43,Regular,2024-11-11,Completed
PO-2024-1181,SUP-002,PRD-012,2024-01-30,2024-01-30,416,55.0,56.54,Regular,2024-02-07,Completed
PO-2024-1182,SUP-007,PRD-015,2024-08-30,2024-08-30,460,155.0,158.19,Regular,2024-09-04,Completed
PO-2024-1183,SUP-014,PRD-018,2024-11-09,2024-11-09,266,120.0,124.76,Regular,2024-11-15,Completed
PO-2024-1184,SUP-014,PRD-005,2024-07-20,2024-07-20,155,180.0,208.82,Rush,2024-07-28,Completed
PO-2024-1185,SUP-011,PRD-018,2024-02-26,2024-02-26,361,120.0,159.0,Rush,2024-03-30,Completed
PO-2024-1186,SUP-013,PRD-002,2024-03-11,2024-03-11,54,120.0,123.2,Regular,2024-03-23,Completed
PO-2024-1187,SUP-005,PRD-013,2024-09-25,2024-09-25,311,75.0,75.76,Regular,2024-10-03,Completed
PO-2024-1188,SUP-005,PRD-004,2024-05-15,2024-05-15,258,65.0,66.4,Regular,2024-05-23,Completed
PO-2024-1189,SUP-014,PRD-022,2024-05-21,2024-05-21,490,30.0,30.29,Regular,2024-05-25,Completed
PO-2024-1190,SUP-001,PRD-025,2024-11-04,2024-11-04,222,28.0,31.31,Rush,2024-11-12,Completed
PO-2024-1191,SUP-015,PRD-016,2024-03-21,2024-03-21,284,90.0,89.16,Regular,2024-04-19,Completed
PO-2024-1192,SUP-015,PRD-011,2024-01-08,2024-01-08,90,85.0,83.59,Regular,2024-02-04,Completed
PO-2024-1193,SUP-001,PRD-010,2024-09-01,2024-09-01,69,130.0,130.48,Regular,2024-09-07,Pending
PO-2024-1194,SUP-007,PRD-018,2024-06-30,2024-06-30,278,120.0,119.53,Regular,2024-07-08,Completed
PO-2024-1195,SUP-012,PRD-012,2024-12-11,2024-12-11,422,55.0,55.38,Regular,2024-12-21,Completed
PO-2024-1196,SUP-005,PRD-011,2024-10-25,2024-10-25,342,85.0,84.88,Regular,2024-11-01,Completed
PO-2024-1197,SUP-009,PRD-002,2024-06-19,2024-06-19,138,120.0,122.26,Regular,2024-06-28,Pending
PO-2024-1198,SUP-006,PRD-019,2024-10-30,2024-10-30,129,80.0,91.57,Rush,2024-11-07,Completed
PO-2024-1199,SUP-009,PRD-011,2024-08-23,2024-08-23,492,85.0,101.92,Emergency,2024-09-01,Completed
PO-2024-1200,SUP-003,PRD-028,2024-12-02,2024-12-02,372,95.0,107.29,Regular,2024-12-27,Completed
