snapshot_id,product_id,date_id,warehouse_id,snapshot_date,opening_stock,closing_stock,avg_stock_value,stock_age_days,is_dead_stock,holding_cost
INV-2024-01260,PRD-027,2024-12-31,WH-01,2024-12-31,1616,1708,91410.0,112.0,1,1828.2
INV-2024-01261,PRD-027,2024-01-31,WH-02,2024-01-31,1742,1740,114906.0,16.0,0,2298.12
INV-2024-01262,PRD-027,2024-02-29,WH-02,2024-02-29,1740,1731,114576.0,16.0,0,2291.52
INV-2024-01263,PRD-027,2024-03-31,WH-02,2024-03-31,1731,1762,115236.0,16.0,0,2304.72
INV-2024-01264,PRD-027,2024-04-30,WH-02,2024-04-30,1762,1746,92018.06,16.0,0,2859.05
INV-2024-01265,PRD-027,2024-05-31,WH-02,2024-05-31,1746,1829,133143.19,16.0,0,2662.86
INV-2024-01266,PRD-027,2024-06-30,WH-02,2024-06-30,1829,1785,138455.53,16.0,0,2769.11
INV-2024-01267,PRD-027,2024-07-31,WH-02,2024-07-31,1785,1807,118536.0,16.0,0,2370.72
INV-2024-01268,PRD-027,2024-08-31,WH-02,2024-08-31,1807,1899,122298.0,16.0,0,2445.96
INV-2024-01269,PRD-027,2024-09-30,WH-02,2024-09-30,1899,1997,128568.0,16.0,0,2571.36
INV-2024-01270,PRD-027,2024-10-31,WH-02,2024-10-31,1997,2012,132264.0,16.0,0,2645.28
INV-2024-01271,PRD-027,2024-11-30,WH-02,2024-11-30,2012,2052,134112.0,16.0,0,2682.24
INV-2024-01272,PRD-027,2024-12-31,WH-02,2024-12-31,2052,2131,138072.0,16.0,0,2761.44
INV-2024-01273,PRD-027,2024-01-31,WH-03,2024-01-31,825,799,62524.0,168.0,1,1250.48
INV-2024-01274,PRD-027,2024-02-29,WH-03,2024-02-29,799,773,60522.0,168.0,1,1210.44
INV-2024-01275,PRD-027,2024-03-31,WH-03,2024-03-31,773,776,59598.0,168.0,1,1191.96
INV-2024-01276,PRD-027,2024-04-30,WH-03,2024-04-30,776,758,75864.32,168.0,1,1517.29
INV-2024-01277,PRD-027,2024-05-31,WH-03,2024-05-31,758,721,64264.3,168.0,1,1285.29
INV-2024-01278,PRD-027,2024-06-30,WH-03,2024-06-30,721,750,71007.86,168.0,1,1420.16
INV-2024-01279,PRD-027,2024-07-31,WH-03,2024-07-31,750,824,60599.0,168.0,1,1211.98
INV-2024-01280,PRD-027,2024-08-31,WH-03,2024-08-31,824,904,66528.0,168.0,1,1330.56
INV-2024-01281,PRD-027,2024-09-30,WH-03,2024-09-30,904,987,72842.0,168.0,1,1456.84
INV-2024-01282,PRD-027,2024-10-31,WH-03,2024-10-31,987,961,74998.0,168.0,1,1499.96
INV-2024-01283,PRD-027,2024-11-30,WH-03,2024-11-30,961,1051,77462.0,168.0,1,1549.24
INV-2024-01284,PRD-027,2024-12-31,WH-03,2024-12-31,1051,1117,83468.0,168.0,1,1669.36
INV-2024-01285,PRD-027,2024-01-31,WH-04,2024-01-31,1673,1647,155210.0,111.0,1,3104.2
INV-2024-01286,PRD-027,2024-02-29,WH-04,2024-02-29,1647,1675,155303.5,111.0,1,3106.07
INV-2024-01287,PRD-027,2024-03-31,WH-04,2024-03-31,1675,1692,157454.0,111.0,1,3149.08
INV-2024-01288,PRD-027,2024-04-30,WH-04,2024-04-30,1692,1653,202162.98,111.0,1,4043.26
INV-2024-01289,PRD-027,2024-05-31,WH-04,2024-05-31,1653,1698,191002.39,111.0,1,3820.05
INV-2024-01290,PRD-027,2024-06-30,WH-04,2024-06-30,1698,1678,189587.47,111.0,1,3791.75
INV-2024-01291,PRD-027,2024-07-31,WH-04,2024-07-31,1678,1773,161381.0,111.0,1,3227.62
INV-2024-01292,PRD-027,2024-08-31,WH-04,2024-08-31,1773,1782,166243.0,111.0,1,3324.86
INV-2024-01293,PRD-027,2024-09-30,WH-04,2024-09-30,1782,1865,170544.0,111.0,1,3410.88
INV-2024-01294,PRD-027,2024-10-31,WH-04,2024-10-31,1865,1907,176341.0,111.0,1,3526.82
INV-2024-01295,PRD-027,2024-11-30,WH-04,2024-11-30,1907,1899,177930.5,111.0,1,3558.61
INV-2024-01296,PRD-027,2024-12-31,WH-04,2024-12-31,1899,1978,92018.06,111.0,1,3624.06
INV-2024-01297,PRD-028,2024-01-31,WH-01,2024-01-31,586,540,53485.0,56.0,0,1069.7
INV-2024-01298,PRD-028,2024-02-29,WH-01,2024-02-29,540,499,160740.0,87.0,0,988.0
INV-2024-01299,PRD-028,2024-03-31,WH-01,2024-03-31,499,537,49210.0,87.0,0,984.2
INV-2024-01300,PRD-028,2024-04-30,WH-01,2024-04-30,537,616,65495.48,87.0,0,1309.91
INV-2024-01301,PRD-028,2024-05-31,WH-01,2024-05-31,616,621,68072.54,87.0,0,1361.45
INV-2024-01302,PRD-028,2024-06-30,WH-01,2024-06-30,621,653,68632.06,87.0,0,1372.64
INV-2024-01303,PRD-028,2024-07-31,WH-01,2024-07-31,653,751,66690.0,87.0,0,1333.8
INV-2024-01304,PRD-028,2024-08-31,WH-01,2024-08-31,751,773,72390.0,87.0,0,1447.8
INV-2024-01305,PRD-028,2024-09-30,WH-01,2024-09-30,773,837,76475.0,87.0,0,1529.5
INV-2024-01306,PRD-028,2024-10-31,WH-01,2024-10-31,837,793,77425.0,87.0,0,1548.5
INV-2024-01307,PRD-028,2024-11-30,WH-01,2024-11-30,793,822,76760.0,87.0,0,1535.2
INV-2024-01308,PRD-028,2024-12-31,WH-01,2024-12-31,822,915,82460.0,87.0,0,1649.2
INV-2024-01309,PRD-028,2024-01-31,WH-02,2024-01-31,1144,1194,133266.0,56.0,1,2665.32
INV-2024-01310,PRD-028,2024-02-29,WH-02,2024-02-29,1194,1246,139080.0,94.0,1,2781.6
INV-2024-01311,PRD-028,2024-03-31,WH-02,2024-03-31,1246,1319,146148.0,94.0,1,2922.96
INV-2024-01312,PRD-028,2024-04-30,WH-02,2024-04-30,1319,1320,170757.26,94.0,1,3415.15
INV-2024-01313,PRD-028,2024-05-31,WH-02,2024-05-31,1320,1393,196260.34,94.0,1,3925.21
INV-2024-01314,PRD-028,2024-06-30,WH-02,2024-06-30,1393,1405,200700.17,94.0,1,4014.0
INV-2024-01315,PRD-028,2024-07-31,WH-02,2024-07-31,1405,1416,160740.0,94.0,1,3214.8
INV-2024-01316,PRD-028,2024-08-31,WH-02,2024-08-31,1416,1372,158916.0,94.0,1,3178.32
INV-2024-01317,PRD-028,2024-09-30,WH-02,2024-09-30,1372,1413,158688.0,94.0,1,3173.76
INV-2024-01318,PRD-028,2024-10-31,WH-02,2024-10-31,1413,1376,158916.0,94.0,1,3178.32
INV-2024-01319,PRD-028,2024-11-30,WH-02,2024-11-30,1376,1411,158916.0,94.0,1,3178.32
INV-2024-01320,PRD-028,2024-12-31,WH-02,2024-12-31,1411,1493,165528.0,94.0,1,3310.56
INV-2024-01321,PRD-028,2024-01-31,WH-03,2024-01-31,824,852,111454.0,92.0,1,2229.08
INV-2024-01322,PRD-028,2024-02-29,WH-03,2024-02-29,852,950,119833.0,92.0,1,2396.66
INV-2024-01323,PRD-028,2024-03-31,WH-03,2024-03-31,950,1037,132202.0,92.0,1,2644.04
INV-2024-01324,PRD-028,2024-04-30,WH-03,2024-04-30,1037,1044,157399.72,92.0,1,3147.99
INV-2024-01325,PRD-028,2024-05-31,WH-03,2024-05-31,1044,1126,164946.44,56.0,1,3298.93
INV-2024-01326,PRD-028,2024-06-30,WH-03,2024-06-30,1126,1157,169037.47,92.0,1,3380.75
INV-2024-01327,PRD-028,2024-07-31,WH-03,2024-07-31,1157,1245,159733.0,92.0,1,3194.66
INV-2024-01328,PRD-028,2024-08-31,WH-03,2024-08-31,1245,1343,172102.0,56.0,1,3442.04
INV-2024-01329,PRD-028,2024-09-30,WH-03,2024-09-30,1343,1344,178752.0,92.0,1,3575.04
INV-2024-01330,PRD-028,2024-10-31,WH-03,2024-10-31,1344,1410,183141.0,92.0,1,3662.82
INV-2024-01331,PRD-028,2024-11-30,WH-03,2024-11-30,1410,1385,185934.0,92.0,1,3718.68
INV-2024-01332,PRD-028,2024-12-31,WH-03,2024-12-31,1385,1368,183008.0,92.0,1,3660.16
INV-2024-01333,PRD-028,2024-01-31,WH-04,2024-01-31,1253,1244,201552.0,172.0,1,4031.04
INV-2024-01334,PRD-028,2024-02-29,WH-04,2024-02-29,1244,1214,198483.5,172.0,1,3969.67
INV-2024-01335,PRD-028,2024-03-31,WH-04,2024-03-31,1214,1205,195415.0,172.0,1,3908.3
INV-2024-01336,PRD-028,2024-04-30,WH-04,2024-04-30,1205,1295,227438.23,172.0,1,4548.76
INV-2024-01337,PRD-028,2024-05-31,WH-04,2024-05-31,1295,1261,254227.12,172.0,1,5084.54
INV-2024-01338,PRD-028,2024-06-30,WH-04,2024-06-30,1261,1339,264910.02,172.0,1,5298.2
INV-2024-01339,PRD-028,2024-07-31,WH-04,2024-07-31,1339,1336,216087.0,172.0,1,4321.74
INV-2024-01340,PRD-028,2024-08-31,WH-04,2024-08-31,1336,1314,213987.5,172.0,1,4279.75
INV-2024-01341,PRD-028,2024-09-30,WH-04,2024-09-30,1314,1360,215925.5,172.0,1,4318.51
INV-2024-01342,PRD-028,2024-10-31,WH-04,2024-10-31,1360,1319,216410.0,172.0,1,4328.2
INV-2024-01343,PRD-028,2024-11-30,WH-04,2024-11-30,1319,1326,213503.0,172.0,1,4270.06
INV-2024-01344,PRD-028,2024-12-31,WH-04,2024-12-31,1326,1296,211726.5,172.0,1,4234.53
INV-2024-01345,PRD-029,2024-01-31,WH-01,2024-01-31,399,427,90860.0,38.0,0,1817.2
INV-2024-01346,PRD-029,2024-02-29,WH-01,2024-02-29,427,521,104280.0,38.0,0,2085.6
INV-2024-01347,PRD-029,2024-03-31,WH-01,2024-03-31,521,557,118580.0,38.0,0,2371.6
INV-2024-01348,PRD-029,2024-04-30,WH-01,2024-04-30,557,594,161757.05,38.0,0,3235.14
INV-2024-01349,PRD-029,2024-05-31,WH-01,2024-05-31,594,612,165491.59,38.0,0,3309.83
INV-2024-01350,PRD-029,2024-06-30,WH-01,2024-06-30,612,648,171315.91,38.0,0,3426.32
INV-2024-01351,PRD-029,2024-07-31,WH-01,2024-07-31,648,674,145420.0,38.0,0,2908.4
INV-2024-01352,PRD-029,2024-08-31,WH-01,2024-08-31,674,710,152240.0,38.0,0,3044.8
INV-2024-01353,PRD-029,2024-09-30,WH-01,2024-09-30,710,702,155320.0,38.0,0,3106.4
INV-2024-01354,PRD-029,2024-10-31,WH-01,2024-10-31,702,780,163020.0,38.0,0,3260.4
INV-2024-01355,PRD-029,2024-11-30,WH-01,2024-11-30,780,838,177980.0,38.0,0,3559.6
INV-2024-01356,PRD-029,2024-12-31,WH-01,2024-12-31,838,804,180620.0,38.0,0,3612.4
INV-2024-01357,PRD-029,2024-01-31,WH-02,2024-01-31,471,478,125136.0,25.0,0,2502.72
INV-2024-01358,PRD-029,2024-02-29,WH-02,2024-02-29,478,537,134112.0,25.0,0,2682.24
INV-2024-01359,PRD-029,2024-03-31,WH-02,2024-03-31,537,625,153384.0,25.0,0,3067.68
INV-2024-01360,PRD-029,2024-04-30,WH-02,2024-04-30,625,717,228243.5,25.0,0,4564.87
INV-2024-01361,PRD-029,2024-05-31,WH-02,2024-05-31,717,694,218249.75,25.0,0,4364.99
INV-2024-01362,PRD-029,2024-06-30,WH-02,2024-06-30,694,648,214330.64,25.0,0,4286.61
INV-2024-01363,PRD-029,2024-07-31,WH-02,2024-07-31,648,693,176880.0,25.0,0,3537.6
INV-2024-01364,PRD-029,2024-08-31,WH-02,2024-08-31,693,650,177408.0,25.0,0,3548.16
INV-2024-01365,PRD-029,2024-09-30,WH-02,2024-09-30,650,663,173184.0,25.0,0,3463.68
INV-2024-01366,PRD-029,2024-10-31,WH-02,2024-10-31,663,750,186384.0,25.0,0,3727.68
INV-2024-01367,PRD-029,2024-11-30,WH-02,2024-11-30,750,737,196416.0,25.0,0,3928.32
INV-2024-01368,PRD-029,2024-12-31,WH-02,2024-12-31,737,797,202488.0,25.0,0,4049.76
INV-2024-01369,PRD-029,2024-01-31,WH-03,2024-01-31,502,587,167552.0,171.0,1,3351.04
INV-2024-01370,PRD-029,2024-02-29,WH-03,2024-02-29,587,640,189112.0,171.0,1,3782.24
INV-2024-01371,PRD-029,2024-03-31,WH-03,2024-03-31,640,662,200508.0,171.0,1,4010.16
INV-2024-01372,PRD-029,2024-04-30,WH-03,2024-04-30,662,660,234346.62,171.0,1,4686.93
INV-2024-01373,PRD-029,2024-05-31,WH-03,2024-05-31,660,677,258193.65,171.0,1,5163.87
INV-2024-01374,PRD-029,2024-06-30,WH-03,2024-06-30,677,748,262201.49,171.0,1,5244.03
INV-2024-01375,PRD-029,2024-07-31,WH-03,2024-07-31,748,811,240240.0,171.0,1,4804.8
INV-2024-01376,PRD-029,2024-08-31,WH-03,2024-08-31,811,770,243320.0,171.0,1,4866.4
INV-2024-01377,PRD-029,2024-09-30,WH-03,2024-09-30,770,868,252252.0,171.0,1,5045.04
INV-2024-01378,PRD-029,2024-10-31,WH-03,2024-10-31,868,957,280896.0,171.0,1,5617.92
INV-2024-01379,PRD-029,2024-11-30,WH-03,2024-11-30,957,997,300916.0,171.0,1,6018.32
INV-2024-01380,PRD-029,2024-12-31,WH-03,2024-12-31,997,948,299376.0,171.0,1,5987.52
INV-2024-01381,PRD-029,2024-01-31,WH-04,2024-01-31,499,543,197472.0,57.0,0,3897.08
INV-2024-01382,PRD-029,2024-02-29,WH-04,2024-02-29,543,636,220660.0,57.0,0,4413.2
INV-2024-01383,PRD-029,2024-03-31,WH-04,2024-03-31,636,617,197472.0,57.0,0,4682.48
INV-2024-01384,PRD-029,2024-04-30,WH-04,2024-04-30,617,598,279986.8,57.0,0,5599.74
INV-2024-01385,PRD-029,2024-05-31,WH-04,2024-05-31,598,558,239680.08,57.0,0,4793.6
INV-2024-01386,PRD-029,2024-06-30,WH-04,2024-06-30,558,524,197472.0,57.0,0,5202.48
INV-2024-01387,PRD-029,2024-07-31,WH-04,2024-07-31,524,532,197472.0,57.0,0,3949.44
INV-2024-01388,PRD-029,2024-08-31,WH-04,2024-08-31,532,559,204204.0,57.0,0,4084.08
INV-2024-01389,PRD-029,2024-09-30,WH-04,2024-09-30,559,632,222904.0,57.0,0,4458.08
INV-2024-01390,PRD-029,2024-10-31,WH-04,2024-10-31,632,695,248336.0,57.0,0,4966.72
INV-2024-01391,PRD-029,2024-11-30,WH-04,2024-11-30,695,666,254320.0,57.0,0,5086.4
INV-2024-01392,PRD-029,2024-12-31,WH-04,2024-12-31,666,647,245344.0,57.0,0,4906.88
INV-2024-01393,PRD-030,2024-01-31,WH-01,2024-01-31,371,352,66970.0,25.0,0,1339.4
INV-2024-01394,PRD-030,2024-02-29,WH-01,2024-02-29,352,420,71410.0,25.0,0,1428.2
INV-2024-01395,PRD-030,2024-03-31,WH-01,2024-03-31,420,408,76590.0,25.0,0,1531.8
INV-2024-01396,PRD-030,2024-04-30,WH-01,2024-04-30,408,369,92150.11,25.0,0,1843.0
INV-2024-01397,PRD-030,2024-05-31,WH-01,2024-05-31,369,336,224775.0,25.0,0,1598.32
INV-2024-01398,PRD-030,2024-06-30,WH-01,2024-06-30,336,434,92284.77,25.0,0,1845.7
INV-2024-01399,PRD-030,2024-07-31,WH-01,2024-07-31,434,429,79920.0,25.0,0,1598.4
INV-2024-01400,PRD-030,2024-08-31,WH-01,2024-08-31,429,482,84360.0,25.0,0,1687.2
INV-2024-01401,PRD-030,2024-09-30,WH-01,2024-09-30,482,566,96940.0,25.0,0,1938.8
INV-2024-01402,PRD-030,2024-10-31,WH-01,2024-10-31,566,601,108040.0,25.0,0,2160.8
INV-2024-01403,PRD-030,2024-11-30,WH-01,2024-11-30,601,700,120250.0,25.0,0,2405.0
INV-2024-01404,PRD-030,2024-12-31,WH-01,2024-12-31,700,738,133015.0,25.0,0,2660.3
INV-2024-01405,PRD-030,2024-01-31,WH-02,2024-01-31,1080,1031,234432.0,33.0,0,4688.64
INV-2024-01406,PRD-030,2024-02-29,WH-02,2024-02-29,1031,1009,226440.0,33.0,0,4528.8
INV-2024-01407,PRD-030,2024-03-31,WH-02,2024-03-31,1009,985,221334.0,56.0,0,4426.68
INV-2024-01408,PRD-030,2024-04-30,WH-02,2024-04-30,985,984,249621.03,33.0,0,4992.42
INV-2024-01409,PRD-030,2024-05-31,WH-02,2024-05-31,984,1021,259920.64,33.0,0,5198.41
INV-2024-01410,PRD-030,2024-06-30,WH-02,2024-06-30,1021,992,269884.98,33.0,0,5397.7
INV-2024-01411,PRD-030,2024-07-31,WH-02,2024-07-31,992,1038,225330.0,33.0,0,4506.6
INV-2024-01412,PRD-030,2024-08-31,WH-02,2024-08-31,1038,990,225108.0,33.0,0,4502.16
INV-2024-01413,PRD-030,2024-09-30,WH-02,2024-09-30,990,1057,227328.0,33.0,0,4546.56
INV-2024-01414,PRD-030,2024-10-31,WH-02,2024-10-31,1057,1025,231102.0,56.0,0,4622.04
INV-2024-01415,PRD-030,2024-11-30,WH-02,2024-11-30,1025,997,224442.0,33.0,0,4488.84
INV-2024-01416,PRD-030,2024-12-31,WH-02,2024-12-31,997,976,218892.0,33.0,0,4377.84
INV-2024-01417,PRD-030,2024-01-31,WH-03,2024-01-31,485,540,132608.0,29.0,0,2652.16
INV-2024-01418,PRD-030,2024-02-29,WH-03,2024-02-29,540,633,224775.0,29.0,0,3035.48
INV-2024-01419,PRD-030,2024-03-31,WH-03,2024-03-31,633,654,166796.0,29.0,0,3335.92
INV-2024-01420,PRD-030,2024-04-30,WH-03,2024-04-30,654,732,224061.23,29.0,0,4481.22
INV-2024-01421,PRD-030,2024-05-31,WH-03,2024-05-31,732,684,238083.23,29.0,0,4761.66
INV-2024-01422,PRD-030,2024-06-30,WH-03,2024-06-30,684,737,209412.24,29.0,0,4188.24
INV-2024-01423,PRD-030,2024-07-31,WH-03,2024-07-31,737,750,192696.0,29.0,0,3853.92
INV-2024-01424,PRD-030,2024-08-31,WH-03,2024-08-31,750,805,201502.0,29.0,0,4030.04
INV-2024-01425,PRD-030,2024-09-30,WH-03,2024-09-30,805,852,214452.0,29.0,0,4289.04
INV-2024-01426,PRD-030,2024-10-31,WH-03,2024-10-31,852,811,215488.0,29.0,0,4309.76
INV-2024-01427,PRD-030,2024-11-30,WH-03,2024-11-30,811,909,222740.0,29.0,0,4454.8
INV-2024-01428,PRD-030,2024-12-31,WH-03,2024-12-31,909,986,245532.0,29.0,0,4910.64
INV-2024-01429,PRD-030,2024-01-31,WH-04,2024-01-31,1514,1575,485588.0,31.0,0,9711.76
INV-2024-01430,PRD-030,2024-02-29,WH-04,2024-02-29,1575,1537,489362.0,31.0,0,9787.24
INV-2024-01431,PRD-030,2024-03-31,WH-04,2024-03-31,1537,1623,496910.0,31.0,0,9938.2
INV-2024-01432,PRD-030,2024-04-30,WH-04,2024-04-30,1623,1658,654839.22,31.0,0,13096.78
INV-2024-01433,PRD-030,2024-05-31,WH-04,2024-05-31,1658,1234,578660.34,31.0,0,11573.21
INV-2024-01434,PRD-030,2024-06-30,WH-04,2024-06-30,1665,1628,647036.69,31.0,0,12940.73
INV-2024-01435,PRD-030,2024-07-31,WH-04,2024-07-31,1628,1698,523013.5,31.0,0,10460.27
INV-2024-01436,PRD-030,2024-08-31,WH-04,2024-08-31,1698,1667,528989.0,31.0,0,10579.78
INV-2024-01437,PRD-030,2024-09-30,WH-04,2024-09-30,1667,1691,528045.5,31.0,0,10560.91
INV-2024-01438,PRD-030,2024-10-31,WH-04,2024-10-31,1691,1784,546601.0,31.0,0,10932.02
INV-2024-01439,PRD-030,2024-11-30,WH-04,2024-11-30,1784,1803,564213.0,31.0,0,11284.26
INV-2024-01440,PRD-030,2024-12-31,WH-04,2024-12-31,1803,1808,567987.0,31.0,0,11359.74
